Temporada,Date,Home,Away,Goles_Local,Goles_Visitante,Resultado_Texto,Resultado_Num,Attendance,Venue,Referee
2021,2021-09-19,Colon,Cen. CordobaSdE,1.0,0.0,Victoria,1.0,0.0,Estadio Brigadier General Estanislao Lóp...,Darío Herrera
2021,2021-09-19,Huracan,Independiente,0.0,1.0,Derrota,-1.0,0.0,Estadio Tomás Adolfo Ducó,Facundo Tello
2021,2021-09-19,River Plate,Arsenal de Sarandi,1.0,0.0,Victoria,1.0,0.0,Estadio Monumental Antonio Vespucio Libe...,Jorge Baliño
2021,2021-09-20,GimnasiaLP,Union,1.0,0.0,Victoria,1.0,0.0,Estadio Juan Carmelo Zerillo,Diego Abal
2021,2021-09-20,Lanus,Newell's Old Boys,1.0,2.0,Derrota,-1.0,0.0,Estadio Ciudad de Lanús,Fernando Espinoza
2021,2021-09-20,Rosario Central,San Lorenzo de Almagro,1.0,0.0,Victoria,1.0,0.0,Estadio Dr. Lisandro de la Torre,Fernando Echenique
2021,2021-09-20,Defensa y Justicia,Banfield,0.0,0.0,Empate,0.0,0.0,Estadio Norberto Tito Tomaghello,Nicolás Lamolina
2021,2021-09-24,SarmientoJ,Velez Sarsfield,0.0,1.0,Derrota,-1.0,0.0,Estadio Eva Peron de Junín,Fernando Rapallini
2021,2021-09-25,Aldosivi,GimnasiaLP,1.0,3.0,Derrota,-1.0,0.0,Estadio José María Minella,Pablo Echavarría
2021,2021-09-25,TalleresC,Rosario Central,4.0,1.0,Victoria,1.0,0.0,Estadio Mario Alberto Kempes,Néstor Pitana
2021,2021-09-25,Arsenal de Sarandi,Lanus,1.0,0.0,Victoria,1.0,0.0,Estadio Julio Humberto Grondona,Leandro Rey Hilfer
2021,2021-09-25,Banfield,Atle Tucuman,2.0,0.0,Victoria,1.0,0.0,Estadio Florencio Solá,Silvio Trucco
2021,2021-09-25,Cen. CordobaSdE,River Plate,1.0,3.0,Derrota,-1.0,0.0,Estadio Único Madre de Ciudades,Ariel Penel
2021,2021-09-24,EstudiantesLP,Platense,1.0,1.0,Empate,0.0,0.0,Estadio Jorge Luis Hirschi,Diego Abal
2021,2021-09-26,Union,Patronato,2.0,0.0,Victoria,1.0,0.0,Estadio 15 de Abril,Andrés Merlos
2021,2021-09-26,San Lorenzo de Almagro,Defensa y Justicia,2.0,1.0,Victoria,1.0,0.0,Estadio Pedro Bidegaín,Fernando Espinoza
2021,2021-09-26,Independiente,Godoy Cruz,1.0,4.0,Derrota,-1.0,0.0,Estadio Libertadores de América,Darío Herrera
2021,2021-09-26,Boca Juniors,Colon,1.0,0.0,Victoria,1.0,0.0,Estadio Alberto José Armando,Nicolás Lamolina
2021,2021-09-27,Argentinos Juniors,Racing Club,2.0,0.0,Victoria,1.0,0.0,Estadio Diego Armando Maradona,Yael Falcón
2021,2021-09-27,Newell's Old Boys,Huracan,0.0,1.0,Derrota,-1.0,0.0,Estadio Marcelo Alberto Bielsa,Fernando Echenique
2021,2021-10-01,Aldosivi,Union,1.0,2.0,Derrota,-1.0,0.0,Estadio José María Minella,Yael Falcón
2021,2021-10-02,Platense,Patronato,0.0,0.0,Empate,0.0,0.0,Estadio Ciudad de Vicente López,Ariel Penel
2021,2021-10-02,Godoy Cruz,Newell's Old Boys,2.0,2.0,Empate,0.0,0.0,Estadio Feliciano Gambarte,Nicolás Lamolina
2021,2021-10-02,Huracan,Arsenal de Sarandi,1.0,0.0,Victoria,1.0,0.0,Estadio Tomás Adolfo Ducó,Patricio Loustau
2021,2021-10-02,Atle Tucuman,San Lorenzo de Almagro,0.0,0.0,Empate,0.0,0.0,Estadio Monumental Presidente José Fierr...,Darío Herrera
2021,2021-10-02,Velez Sarsfield,Independiente,3.0,3.0,Empate,0.0,0.0,Estadio José Amalfitani,Pablo Echavarría
2021,2021-10-01,Lanus,Cen. CordobaSdE,2.0,1.0,Victoria,1.0,0.0,Estadio Ciudad de Lanús,Hernán Mastrángelo
2021,2021-10-03,Rosario Central,Argentinos Juniors,0.0,1.0,Derrota,-1.0,0.0,Estadio Dr. Lisandro de la Torre,Pablo Dóvalo
2021,2021-10-03,GimnasiaLP,SarmientoJ,0.0,1.0,Derrota,-1.0,0.0,Estadio Juan Carmelo Zerillo,Silvio Trucco
2021,2021-10-03,River Plate,Boca Juniors,2.0,1.0,Victoria,1.0,0.0,Estadio Monumental Antonio Vespucio Libe...,Fernando Rapallini
2021,2021-10-03,Racing Club,EstudiantesLP,1.0,1.0,Empate,0.0,0.0,Estadio Presidente Juan Domingo Perón,Fernando Echenique
2021,2021-10-04,Defensa y Justicia,TalleresC,3.0,0.0,Victoria,1.0,0.0,Estadio Norberto Tito Tomaghello,Andrés Merlos
2021,2021-10-04,Colon,Banfield,0.0,0.0,Empate,0.0,0.0,Estadio Brigadier General Estanislao Lóp...,Facundo Tello
2021,2021-10-08,Union,Platense,1.0,2.0,Derrota,-1.0,0.0,Estadio 15 de Abril,Pablo Dóvalo
2021,2021-10-08,Cen. CordobaSdE,Huracan,1.0,2.0,Derrota,-1.0,0.0,Estadio Victor Antonio Aguirre,Nazareno Arasa
2021,2021-10-08,EstudiantesLP,Rosario Central,2.0,2.0,Empate,0.0,0.0,Estadio Jorge Luis Hirschi,Jorge Baliño
2021,2021-10-09,Argentinos Juniors,Defensa y Justicia,0.0,2.0,Derrota,-1.0,0.0,Estadio Diego Armando Maradona,Ariel Penel
2021,2021-10-09,SarmientoJ,Aldosivi,3.0,0.0,Victoria,1.0,0.0,Estadio Eva Peron de Junín,Leandro Rey Hilfer
2021,2021-10-09,Patronato,Racing Club,1.0,2.0,Derrota,-1.0,0.0,Estadio Presbítero Bartolomé Grella,Nicolás Lamolina
2021,2021-10-09,Banfield,River Plate,0.0,1.0,Derrota,-1.0,0.0,Estadio Florencio Solá,Yael Falcón
2021,2021-10-09,Boca Juniors,Lanus,4.0,2.0,Victoria,1.0,0.0,Estadio Alberto José Armando,Pablo Echavarría
2021,2021-10-08,Newell's Old Boys,Velez Sarsfield,1.0,2.0,Derrota,-1.0,0.0,Estadio Marcelo Alberto Bielsa,Hernán Mastrángelo
2021,2021-10-11,Arsenal de Sarandi,Godoy Cruz,0.0,0.0,Empate,0.0,0.0,Estadio Julio Humberto Grondona,Silvio Trucco
2021,2021-10-11,San Lorenzo de Almagro,Colon,1.0,2.0,Derrota,-1.0,0.0,Estadio Pedro Bidegaín,Andrés Merlos
2021,2021-10-11,Independiente,GimnasiaLP,1.0,1.0,Empate,0.0,0.0,Estadio Libertadores de América,Germán Delfino
2021,2021-10-11,TalleresC,Atle Tucuman,2.0,0.0,Victoria,1.0,0.0,Estadio Francisco Cabasés,Diego Abal
2021,2021-10-15,Godoy Cruz,Cen. CordobaSdE,0.0,0.0,Empate,0.0,0.0,Estadio Feliciano Gambarte,Pablo Echavarría
2021,2021-10-15,Rosario Central,Patronato,3.0,2.0,Victoria,1.0,0.0,Estadio Dr. Lisandro de la Torre,Leandro Rey Hilfer
2021,2021-10-15,Racing Club,Platense,0.0,1.0,Derrota,-1.0,0.0,Estadio Presidente Juan Domingo Perón,Patricio Loustau
2021,2021-10-16,SarmientoJ,Union,3.0,4.0,Derrota,-1.0,0.0,Estadio Eva Peron de Junín,Ariel Penel
2021,2021-10-16,GimnasiaLP,Newell's Old Boys,1.0,0.0,Victoria,1.0,0.0,Estadio Juan Carmelo Zerillo,Diego Abal
2021,2021-10-16,Lanus,Banfield,1.0,1.0,Empate,0.0,0.0,Estadio Ciudad de Lanús,Darío Herrera
2021,2021-10-16,Huracan,Boca Juniors,0.0,3.0,Derrota,-1.0,0.0,Estadio Tomás Adolfo Ducó,Nicolás Lamolina
2021,2021-10-15,Defensa y Justicia,EstudiantesLP,2.0,1.0,Victoria,1.0,0.0,Estadio Norberto Tito Tomaghello,Silvio Trucco
2021,2021-10-15,Velez Sarsfield,Arsenal de Sarandi,0.0,0.0,Empate,0.0,0.0,Estadio José Amalfitani,Andrés Merlos
2021,2021-10-17,Atle Tucuman,Argentinos Juniors,4.0,3.0,Victoria,1.0,0.0,Estadio Monumental Presidente José Fierr...,Germán Delfino
2021,2021-10-17,Colon,TalleresC,1.0,0.0,Victoria,1.0,0.0,Estadio Brigadier General Estanislao Lóp...,Néstor Pitana
2021,2021-10-17,Aldosivi,Independiente,1.0,0.0,Victoria,1.0,0.0,Estadio José María Minella,Fernando Espinoza
2021,2021-10-17,River Plate,San Lorenzo de Almagro,3.0,1.0,Victoria,1.0,0.0,Estadio Monumental Antonio Vespucio Libe...,Facundo Tello
2021,2021-10-19,Platense,Rosario Central,1.0,1.0,Empate,0.0,0.0,Estadio Ciudad de Vicente López,Facundo Tello
2021,2021-10-19,Union,Racing Club,1.0,1.0,Empate,0.0,0.0,Estadio 15 de Abril,Jorge Baliño
2021,2021-10-19,Patronato,Defensa y Justicia,3.0,3.0,Empate,0.0,0.0,Estadio Presbítero Bartolomé Grella,Yael Falcón
2021,2021-10-20,Arsenal de Sarandi,GimnasiaLP,0.0,1.0,Derrota,-1.0,0.0,Estadio Julio Humberto Grondona,Pablo Echavarría
2021,2021-10-20,San Lorenzo de Almagro,Lanus,1.0,3.0,Derrota,-1.0,0.0,Estadio Pedro Bidegaín,Ariel Penel
2021,2021-10-20,EstudiantesLP,Atle Tucuman,1.0,1.0,Empate,0.0,0.0,Estadio Jorge Luis Hirschi,Hernán Mastrángelo
2021,2021-10-20,Banfield,Huracan,1.0,4.0,Derrota,-1.0,0.0,Estadio Florencio Solá,Fernando Rapallini
2021,2021-10-19,Cen. CordobaSdE,Velez Sarsfield,1.0,2.0,Derrota,-1.0,0.0,Estadio Victor Antonio Aguirre,Fernando Espinoza
2021,2021-10-21,Argentinos Juniors,Colon,3.0,1.0,Victoria,1.0,0.0,Estadio Diego Armando Maradona,Silvio Trucco
2021,2021-10-21,Newell's Old Boys,Aldosivi,0.0,0.0,Empate,0.0,0.0,Estadio Marcelo Alberto Bielsa,Pablo Dóvalo
2021,2021-10-21,Independiente,SarmientoJ,1.0,1.0,Empate,0.0,0.0,Estadio Libertadores de América,Andrés Merlos
2021,2021-10-20,Boca Juniors,Godoy Cruz,2.0,1.0,Victoria,1.0,0.0,Estadio Alberto José Armando,Patricio Loustau
2021,2021-10-21,TalleresC,River Plate,0.0,2.0,Derrota,-1.0,0.0,Estadio Francisco Cabasés,Darío Herrera
2021,2021-10-23,GimnasiaLP,Cen. CordobaSdE,2.0,2.0,Empate,0.0,0.0,Estadio Juan Carmelo Zerillo,Silvio Trucco
2021,2021-10-23,Defensa y Justicia,Platense,2.0,1.0,Victoria,1.0,0.0,Estadio Norberto Tito Tomaghello,Fernando Espinoza
2021,2021-10-23,Rosario Central,Racing Club,2.0,1.0,Victoria,1.0,0.0,Estadio Dr. Lisandro de la Torre,Darío Herrera
2021,2021-10-24,Godoy Cruz,Banfield,2.0,1.0,Victoria,1.0,0.0,Estadio Feliciano Gambarte,Nicolás Lamolina
2021,2021-10-24,Colon,EstudiantesLP,2.0,1.0,Victoria,1.0,0.0,Estadio Brigadier General Estanislao Lóp...,Leandro Rey Hilfer
2021,2021-10-24,Huracan,San Lorenzo de Almagro,2.0,1.0,Victoria,1.0,0.0,Estadio Tomás Adolfo Ducó,Fernando Echenique
2021,2021-10-24,Velez Sarsfield,Boca Juniors,2.0,0.0,Victoria,1.0,0.0,Estadio José Amalfitani,Diego Abal
2021,2021-10-25,Aldosivi,Arsenal de Sarandi,2.0,1.0,Victoria,1.0,0.0,Estadio José María Minella,Mauro Vigliano
2021,2021-10-25,SarmientoJ,Newell's Old Boys,2.0,1.0,Victoria,1.0,0.0,Estadio Eva Peron de Junín,Néstor Pitana
2021,2021-10-25,Lanus,TalleresC,3.0,3.0,Empate,0.0,0.0,Estadio Ciudad de Lanús,Hernán Mastrángelo
2021,2021-10-25,Atle Tucuman,Patronato,2.0,2.0,Empate,0.0,0.0,Estadio Monumental Presidente José Fierr...,Andrés Merlos
2021,2021-10-25,River Plate,Argentinos Juniors,3.0,0.0,Victoria,1.0,0.0,Estadio Monumental Antonio Vespucio Libe...,Patricio Loustau
2021,2021-10-25,Independiente,Union,1.0,0.0,Victoria,1.0,0.0,Estadio Libertadores de América,Fernando Rapallini
2021,2021-10-29,Racing Club,Defensa y Justicia,1.0,2.0,Derrota,-1.0,0.0,Estadio Presidente Juan Domingo Perón,Germán Delfino
2021,2021-10-30,Arsenal de Sarandi,SarmientoJ,1.0,0.0,Victoria,1.0,0.0,Estadio Julio Humberto Grondona,Darío Herrera
2021,2021-10-30,Platense,Atle Tucuman,4.0,1.0,Victoria,1.0,0.0,Estadio Ciudad de Vicente López,Yael Falcón
2021,2021-10-30,TalleresC,Huracan,1.0,0.0,Victoria,1.0,0.0,Estadio Francisco Cabasés,Patricio Loustau
2021,2021-10-30,Banfield,Velez Sarsfield,2.0,1.0,Victoria,1.0,0.0,Estadio Florencio Solá,Mauro Vigliano
2021,2021-10-30,Boca Juniors,GimnasiaLP,0.0,1.0,Derrota,-1.0,0.0,Estadio Alberto José Armando,Ariel Penel
2021,2021-10-29,Argentinos Juniors,Lanus,0.0,1.0,Derrota,-1.0,0.0,Estadio Diego Armando Maradona,Pablo Dóvalo
2021,2021-10-31,San Lorenzo de Almagro,Godoy Cruz,1.0,0.0,Victoria,1.0,0.0,Estadio Pedro Bidegaín,Fernando Rapallini
2021,2021-10-31,Union,Rosario Central,3.0,1.0,Victoria,1.0,0.0,Estadio 15 de Abril,Hernán Mastrángelo
2021,2021-10-31,Newell's Old Boys,Independiente,1.0,0.0,Victoria,1.0,0.0,Estadio Marcelo Alberto Bielsa,Fernando Espinoza
2021,2021-10-31,EstudiantesLP,River Plate,1.0,1.0,Empate,0.0,0.0,Estadio Jorge Luis Hirschi,Néstor Pitana
2021,2021-11-01,Patronato,Colon,2.0,0.0,Victoria,1.0,0.0,Estadio Presbítero Bartolomé Grella,Nazareno Arasa
2021,2021-11-01,Cen. CordobaSdE,Aldosivi,0.0,0.0,Empate,0.0,0.0,Estadio Victor Antonio Aguirre,Pablo Echavarría
2021,2021-11-05,Defensa y Justicia,Rosario Central,3.0,0.0,Victoria,1.0,0.0,Estadio Norberto Tito Tomaghello,Fernando Rapallini
2021,2021-11-06,Godoy Cruz,TalleresC,0.0,2.0,Derrota,-1.0,0.0,Estadio Feliciano Gambarte,Ariel Penel
2021,2021-11-06,Colon,Platense,3.0,0.0,Victoria,1.0,0.0,Estadio Brigadier General Estanislao Lóp...,Néstor Pitana
2021,2021-11-06,Independiente,Arsenal de Sarandi,3.0,0.0,Victoria,1.0,0.0,Estadio Libertadores de América,Pablo Dóvalo
2021,2021-11-06,Atle Tucuman,Racing Club,0.0,2.0,Derrota,-1.0,0.0,Estadio Monumental Presidente José Fierr...,Pablo Echavarría
2021,2021-11-05,Lanus,EstudiantesLP,1.0,1.0,Empate,0.0,0.0,Estadio Ciudad de Lanús,Patricio Loustau
2021,2021-11-07,SarmientoJ,Cen. CordobaSdE,1.0,3.0,Derrota,-1.0,0.0,Estadio Eva Peron de Junín,Jorge Baliño
2021,2021-11-07,GimnasiaLP,Banfield,0.0,1.0,Derrota,-1.0,0.0,Estadio Juan Carmelo Zerillo,Diego Abal
2021,2021-11-07,Velez Sarsfield,San Lorenzo de Almagro,2.0,1.0,Victoria,1.0,0.0,Estadio José Amalfitani,Fernando Espinoza
2021,2021-11-07,River Plate,Patronato,5.0,0.0,Victoria,1.0,0.0,Estadio Monumental Antonio Vespucio Libe...,Mauro Vigliano
2021,2021-11-08,Newell's Old Boys,Union,1.0,0.0,Victoria,1.0,0.0,Estadio Marcelo Alberto Bielsa,Leandro Rey Hilfer
2021,2021-11-08,Huracan,Argentinos Juniors,1.0,1.0,Empate,0.0,0.0,Estadio Tomás Adolfo Ducó,Nicolás Lamolina
2021,2021-11-08,Aldosivi,Boca Juniors,0.0,3.0,Derrota,-1.0,0.0,Estadio José María Minella,Andrés Merlos
2021,2021-11-18,Union,Defensa y Justicia,2.0,3.0,Derrota,-1.0,0.0,Estadio 15 de Abril,Silvio Trucco
2021,2021-11-18,Patronato,Lanus,3.0,2.0,Victoria,1.0,0.0,Estadio Presbítero Bartolomé Grella,Jorge Baliño
2021,2021-11-19,EstudiantesLP,Huracan,4.0,1.0,Victoria,1.0,0.0,Estadio Jorge Luis Hirschi,Germán Delfino
2021,2021-11-19,San Lorenzo de Almagro,GimnasiaLP,0.0,1.0,Derrota,-1.0,0.0,Estadio Pedro Bidegaín,Néstor Pitana
2021,2021-11-18,Banfield,Aldosivi,0.0,2.0,Derrota,-1.0,0.0,Estadio Florencio Solá,Fernando Espinoza
2021,2021-11-20,Rosario Central,Atle Tucuman,3.0,1.0,Victoria,1.0,0.0,Estadio Dr. Lisandro de la Torre,Nicolás Lamolina
2021,2021-11-20,Boca Juniors,SarmientoJ,2.0,0.0,Victoria,1.0,0.0,Estadio Alberto José Armando,Leandro Rey Hilfer
2021,2021-11-19,TalleresC,Velez Sarsfield,1.0,1.0,Empate,0.0,0.0,Estadio Mario Alberto Kempes,Facundo Tello
2021,2021-11-19,Argentinos Juniors,Godoy Cruz,0.0,0.0,Empate,0.0,0.0,Estadio Diego Armando Maradona,Pablo Echavarría
2021,2021-11-21,Arsenal de Sarandi,Newell's Old Boys,3.0,1.0,Victoria,1.0,0.0,Estadio Julio Humberto Grondona,Andrés Merlos
2021,2021-11-21,Racing Club,Colon,1.0,2.0,Derrota,-1.0,0.0,Estadio Presidente Juan Domingo Perón,Diego Abal
2021,2021-11-20,Cen. CordobaSdE,Independiente,1.0,0.0,Victoria,1.0,0.0,Estadio Victor Antonio Aguirre,Fernando Echenique
2021,2021-11-21,Platense,River Plate,0.0,1.0,Derrota,-1.0,0.0,Estadio Ciudad de Vicente López,Fernando Rapallini
2021,2021-11-23,GimnasiaLP,TalleresC,5.0,2.0,Victoria,1.0,0.0,Estadio Juan Carmelo Zerillo,Leandro Rey Hilfer
2021,2021-11-23,Huracan,Patronato,1.0,0.0,Victoria,1.0,0.0,Estadio Tomás Adolfo Ducó,Darío Herrera
2021,2021-11-23,Aldosivi,San Lorenzo de Almagro,2.0,0.0,Victoria,1.0,0.0,Estadio José María Minella,Fernando Rapallini
2021,2021-11-24,Newell's Old Boys,Cen. CordobaSdE,1.0,0.0,Victoria,1.0,0.0,Estadio Marcelo Alberto Bielsa,Fernando Espinoza
2021,2021-11-24,SarmientoJ,Banfield,0.0,0.0,Empate,0.0,0.0,Estadio Eva Peron de Junín,Ariel Penel
2021,2021-11-24,Atle Tucuman,Defensa y Justicia,0.0,4.0,Derrota,-1.0,0.0,Estadio Monumental Presidente José Fierr...,Carlos Gareano
2021,2021-11-23,Velez Sarsfield,Argentinos Juniors,2.0,0.0,Victoria,1.0,0.0,Estadio José Amalfitani,Hernán Mastrángelo
2021,2021-11-23,Godoy Cruz,EstudiantesLP,1.0,3.0,Derrota,-1.0,0.0,Estadio Feliciano Gambarte,Nazareno Arasa
2021,2021-11-25,Arsenal de Sarandi,Union,0.0,1.0,Derrota,-1.0,0.0,Estadio Julio Humberto Grondona,Jorge Baliño
2021,2021-11-25,Lanus,Platense,3.0,3.0,Empate,0.0,0.0,Estadio Ciudad de Lanús,Pablo Dóvalo
2021,2021-11-25,Colon,Rosario Central,1.0,4.0,Derrota,-1.0,0.0,Estadio Brigadier General Estanislao Lóp...,Mauro Vigliano
2021,2021-11-24,Independiente,Boca Juniors,1.0,0.0,Victoria,1.0,0.0,Estadio Libertadores de América,Pablo Echavarría
2021,2021-11-25,River Plate,Racing Club,4.0,0.0,Victoria,1.0,0.0,Estadio Monumental Antonio Vespucio Libe...,Silvio Trucco
2021,2021-11-27,TalleresC,Aldosivi,2.0,0.0,Victoria,1.0,0.0,Estadio Mario Alberto Kempes,Mauro Vigliano
2021,2021-11-27,Patronato,Godoy Cruz,0.0,3.0,Derrota,-1.0,0.0,Estadio Presbítero Bartolomé Grella,Pablo Dóvalo
2021,2021-11-28,Rosario Central,River Plate,2.0,2.0,Empate,0.0,0.0,Estadio Dr. Lisandro de la Torre,Pablo Echavarría
2021,2021-11-28,Argentinos Juniors,GimnasiaLP,3.0,0.0,Victoria,1.0,0.0,Estadio Diego Armando Maradona,Diego Abal
2021,2021-11-28,Defensa y Justicia,Colon,1.0,1.0,Empate,0.0,0.0,Estadio Norberto Tito Tomaghello,Fernando Espinoza
2021,2021-11-27,EstudiantesLP,Velez Sarsfield,1.0,0.0,Victoria,1.0,0.0,Estadio Jorge Luis Hirschi,Nicolás Lamolina
2021,2021-11-29,Union,Atle Tucuman,3.0,0.0,Victoria,1.0,0.0,Estadio 15 de Abril,Nazareno Arasa
2021,2021-11-29,Racing Club,Lanus,3.0,1.0,Victoria,1.0,0.0,Estadio Presidente Juan Domingo Perón,Darío Herrera
2021,2021-11-30,San Lorenzo de Almagro,SarmientoJ,1.0,0.0,Victoria,1.0,0.0,Estadio Pedro Bidegaín,Andrés Merlos
2021,2021-11-30,Boca Juniors,Newell's Old Boys,0.0,0.0,Empate,0.0,0.0,Estadio Alberto José Armando,Patricio Loustau
2021,2021-11-29,Cen. CordobaSdE,Arsenal de Sarandi,5.0,0.0,Victoria,1.0,0.0,Estadio Único Madre de Ciudades,Silvio Trucco
2021,2021-11-29,Platense,Huracan,4.0,2.0,Victoria,1.0,0.0,Estadio Ciudad de Vicente López,Fernando Echenique
2021,2021-11-30,Banfield,Independiente,4.0,1.0,Victoria,1.0,0.0,Estadio Florencio Solá,Hernán Mastrángelo
2021,2021-12-03,Cen. CordobaSdE,Union,2.0,0.0,Victoria,1.0,0.0,Estadio Único Madre de Ciudades,Pablo Dóvalo
2021,2021-12-03,Colon,Atle Tucuman,3.0,0.0,Victoria,1.0,0.0,Estadio Brigadier General Estanislao Lóp...,Yael Falcón
2021,2021-12-04,Arsenal de Sarandi,Boca Juniors,1.0,1.0,Empate,0.0,0.0,Estadio Julio Humberto Grondona,Néstor Pitana
2021,2021-12-04,Godoy Cruz,Platense,2.0,2.0,Empate,0.0,0.0,Estadio Feliciano Gambarte,Sebastían Zunino
2021,2021-12-04,SarmientoJ,TalleresC,1.0,2.0,Derrota,-1.0,0.0,Estadio Eva Peron de Junín,Nazareno Arasa
2021,2021-12-03,Velez Sarsfield,Patronato,0.0,0.0,Empate,0.0,0.0,Estadio José Amalfitani,Diego Abal
2021,2021-12-05,GimnasiaLP,EstudiantesLP,4.0,4.0,Empate,0.0,0.0,Estadio Juan Carmelo Zerillo,Darío Herrera
2021,2021-12-05,Independiente,San Lorenzo de Almagro,1.0,1.0,Empate,0.0,0.0,Estadio Libertadores de América,Silvio Trucco
2021,2021-12-04,Huracan,Racing Club,1.0,0.0,Victoria,1.0,0.0,Estadio Tomás Adolfo Ducó,Hernán Mastrángelo
2021,2021-12-04,Lanus,Rosario Central,2.0,2.0,Empate,0.0,0.0,Estadio Ciudad de Lanús,Fernando Echenique
2021,2021-12-06,Aldosivi,Argentinos Juniors,3.0,2.0,Victoria,1.0,0.0,Estadio José María Minella,Andrés Merlos
2021,2021-12-05,River Plate,Defensa y Justicia,2.0,3.0,Derrota,-1.0,0.0,Estadio Monumental Antonio Vespucio Libe...,Patricio Loustau
2021,2021-12-06,Newell's Old Boys,Banfield,0.0,0.0,Empate,0.0,0.0,Estadio Marcelo Alberto Bielsa,Mauro Vigliano
2021,2021-12-10,Platense,Velez Sarsfield,3.0,2.0,Victoria,1.0,0.0,Estadio Ciudad de Vicente López,Yael Falcón
2021,2021-12-11,Union,Colon,3.0,0.0,Victoria,1.0,0.0,Estadio 15 de Abril,Fernando Rapallini
2021,2021-12-11,Rosario Central,Huracan,1.0,4.0,Derrota,-1.0,0.0,Estadio Dr. Lisandro de la Torre,Darío Herrera
2021,2021-12-11,Racing Club,Godoy Cruz,2.0,1.0,Victoria,1.0,0.0,Estadio Presidente Juan Domingo Perón,Diego Abal
2021,2021-12-11,Patronato,GimnasiaLP,0.0,0.0,Empate,0.0,0.0,Estadio Presbítero Bartolomé Grella,Jorge Baliño
2021,2021-12-11,Argentinos Juniors,SarmientoJ,2.0,0.0,Victoria,1.0,0.0,Estadio Diego Armando Maradona,Ariel Penel
2021,2021-12-11,Atle Tucuman,River Plate,1.0,1.0,Empate,0.0,0.0,Estadio Monumental Presidente José Fierr...,Hernán Mastrángelo
2021,2021-12-10,EstudiantesLP,Aldosivi,2.0,3.0,Derrota,-1.0,0.0,Estadio Jorge Luis Hirschi,Néstor Pitana
2021,2021-12-12,San Lorenzo de Almagro,Newell's Old Boys,3.0,2.0,Victoria,1.0,0.0,Estadio Pedro Bidegaín,Fernando Espinoza
2021,2021-12-12,Defensa y Justicia,Lanus,2.0,1.0,Victoria,1.0,0.0,Estadio Norberto Tito Tomaghello,Adrián Franklin
2021,2021-12-11,Boca Juniors,Cen. CordobaSdE,8.0,1.0,Victoria,1.0,0.0,Estadio Alberto José Armando,Mauro Vigliano
2021,2021-12-13,Banfield,Arsenal de Sarandi,0.0,0.0,Empate,0.0,0.0,Estadio Florencio Solá,Maximiliano Ramírez
2021,2021-12-12,TalleresC,Independiente,1.0,2.0,Derrota,-1.0,0.0,Estadio Mario Alberto Kempes,Leandro Rey Hilfer
2022,2022-06-03,Barracas Central,Cen. CordobaSdE,1.0,1.0,Empate,0.0,0.0,Estadio Claudio Fabián Tapia,Darío Herrera
2022,2022-06-04,Atle Tucuman,Colon,1.0,1.0,Empate,0.0,0.0,Estadio Monumental Presidente José Fierr...,Nicolás Lamolina
2022,2022-06-04,San Lorenzo de Almagro,Independiente,1.0,1.0,Empate,0.0,0.0,Estadio Pedro Bidegaín,Andrés Merlos
2022,2022-06-04,Banfield,Newell's Old Boys,1.0,2.0,Derrota,-1.0,0.0,Estadio Florencio Solá,Fernando Echenique
2022,2022-06-04,Platense,Godoy Cruz,2.0,1.0,Victoria,1.0,0.0,Estadio Ciudad de Vicente López,Mauro Vigliano
2022,2022-06-04,Patronato,Velez Sarsfield,1.0,1.0,Empate,0.0,0.0,Estadio Presbítero Bartolomé Grella,Jorge Baliño
2022,2022-06-05,Union,Tigre,1.0,2.0,Derrota,-1.0,0.0,Estadio 15 de Abril,Ariel Penel
2022,2022-06-05,TalleresC,SarmientoJ,2.0,0.0,Victoria,1.0,0.0,Estadio Mario Alberto Kempes,Yael Falcón
2022,2022-06-05,EstudiantesLP,GimnasiaLP,1.0,1.0,Empate,0.0,0.0,Estadio Jorge Luis Hirschi,Patricio Loustau
2022,2022-06-05,Boca Juniors,Arsenal de Sarandi,2.0,1.0,Victoria,1.0,0.0,Estadio Alberto José Armando,Fernando Espinoza
2022,2022-06-04,Racing Club,Huracan,2.0,0.0,Victoria,1.0,0.0,Estadio Presidente Juan Domingo Perón,Pablo Echavarría
2022,2022-06-06,Rosario Central,Lanus,0.0,0.0,Empate,0.0,0.0,Estadio Dr. Lisandro de la Torre,Pablo Dóvalo
2022,2022-06-05,Defensa y Justicia,River Plate,0.0,0.0,Empate,0.0,0.0,Estadio Norberto Tito Tomaghello,Facundo Tello
2022,2022-06-06,Argentinos Juniors,Aldosivi,2.0,1.0,Victoria,1.0,0.0,Estadio Diego Armando Maradona,Silvio Trucco
2022,2022-06-09,Newell's Old Boys,San Lorenzo de Almagro,0.0,0.0,Empate,0.0,0.0,Estadio Marcelo Alberto Bielsa,Silvio Trucco
2022,2022-06-10,GimnasiaLP,Patronato,2.0,0.0,Victoria,1.0,0.0,Estadio Juan Carmelo Zerillo,Nicolás Lamolina
2022,2022-06-10,Lanus,Defensa y Justicia,1.0,1.0,Empate,0.0,0.0,Estadio Ciudad de Lanús,Fernando Echenique
2022,2022-06-10,Aldosivi,EstudiantesLP,0.0,1.0,Derrota,-1.0,0.0,Estadio José María Minella,Leandro Rey Hilfer
